###FILE ALREADY PARSED###
136842.08 0 2
136898.9 0 3
136955.72 0 4
137012.53-137239.8 0 6
137012.53 0 2
137069.35 0 3
137126.17 0 4
137182.99 0 5
137239.81-137921.63 0 7
137239.81 0 6
137296.62 0 4
137353.44 0 5
137410.26 0 3
137467.08 0 4
137523.9 0 2
137580.72 0 3
137637.53 0 1
137694.35 0 6
137751.17 0 4
137807.99 0 5
137864.81 0 3
137921.62-138148.88999999998 0 5
137921.62 0 4
137978.44 0 2
138035.26 0 3
138092.08 0 2
138148.9-138376.16999999998 0 4
138148.9 0 1
138205.72 0 2
138262.53 0 3
138319.35 0 2
138376.17-138603.44 0 5
138376.17 0 1
138432.99 0 2
138489.81 0 3
138546.62 0 4
138603.44-139285.26 0 6
138603.44 0 3
138660.26 0 4
138717.08 0 5
138773.9 0 7
138830.72 0 4
138887.53 0 5
138944.35 0 3
139001.17 0 4
139057.99 0 2
139114.81 0 3
139171.62 0 1
139228.44 0 2
139285.26-139512.53 0 4
139285.26 0 7
139342.08 0 1
139398.9 0 5
139455.72 0 6
139512.53-139739.8 0 3
139512.53 0 4
139569.35 0 5
139626.17 0 1
139682.99 0 2
139739.81-139967.08 0 4
139739.81 0 1
139796.62 0 2
139853.44 0 3
139910.26 0 2
139967.08-140648.9 0 5
139967.08 0 3
140023.9 0 4
140080.72 0 3
140137.53 0 4
140194.35 0 6
140251.17 0 7
140307.99 0 4
140364.81 0 6
140421.62 0 3
140478.44 0 4
140535.26 0 2
140592.08 0 4
140648.9-140876.16999999998 0 3
140648.9 0 1
140705.72 0 2
140762.53 0 4
140819.35 0 5
140876.17-141103.44 0 2
140876.17 0 6
140932.99 0 7
140989.81 0 5
141046.62 0 6
141103.44-141330.71 0 3
141103.44 0 4
141160.26 0 5
141217.08 0 2
141273.9 0 5
141330.72-142012.54 0 4
141330.72 0 1
141387.53 0 3
141444.35 0 2
141501.17 0 7
141557.99 0 5
141614.81 0 6
141671.62 0 3
141728.44 0 5
141785.26 0 2
141842.08 0 3
141898.9 0 1
141955.72 0 2
142012.53-142239.8 0 3
142012.53 0 7
142069.35 0 5
142126.17 0 6
142182.99 0 4
142239.81-143393.66 0 7
142239.81 0 2
142297.5 0 1
142470.58 0 3
142528.27 0 2
142701.35 0 4
142759.04 0 3
142932.12 0 5
142989.81 0 4
143162.89 0 6
143220.58 0 5
143393.66 0 7
143451.35 0 6
143624.42 0 7
143624.42-143855.19 0 1
143682.12 0 6
143855.2 0 6
143855.2-144085.97 0 1
143912.89 0 5
144085.96 0 5
144085.96-144316.72999999998 0 2
144143.66 0 4
144316.73 0 4
144316.73-144547.5 0 2
144374.42 0 3
144547.5 0 3
144547.5-144778.27 0 7
144605.2 0 2
144778.27 0 2
144778.27-145009.03999999998 0 7
144835.96 0 1
145009.04-146162.89 0 6
145009.04 0 2
145066.73 0 1
145239.81 0 3
145297.5 0 2
145470.58 0 4
145528.27 0 3
145701.35 0 3
145759.04 0 2
145932.12 0 2
145989.81 0 1
146162.89 0 7
146220.58 0 6
146393.66 0 6
146393.66-147316.74 0 1
146451.35 0 5
146624.42 0 5
146682.12 0 4
146855.2 0 4
146912.89 0 3
147085.96 0 3
147143.66 0 2
147316.73 0 2
147316.73 0 7
147316.73 0 5
147374.42 0 1
147432.12 0 6
147432.12 0 4
147547.5 0 1
147547.5 0 5
147547.5 0 3
147662.89 0 4
147662.89 0 2
147778.27-149101.8 0 1
147778.27 0 3
147778.27-147998.86 0 5
147998.86-148219.44999999998 0 6
148219.45-148881.22 0 7
148219.45 0 2
148366.51 0 2
148440.04 0 3
148513.56 0 2
148660.62 0 3
148660.62 0 2
148881.21-149101.8 0 6
149101.8-150425.33 0 1
149101.8-149248.86 0 5
149248.86-149395.91999999998 0 6
149395.92-149542.98 0 5
149542.98-149984.16 0 4
149542.98 0 2
149690.04 0 2
149763.56 0 3
149837.09 0 2
149984.15-150204.74 0 5
149984.15 0 2
150204.74-150425.33 0 6
150425.33-150866.50999999998 0 5
150425.33-151748.86 0 1
150645.92 0 3
150866.51-151307.69 0 2
150866.51 0 7
151013.56 0 7
151087.09 0 3
151160.62 0 7
151307.68-151748.86 0 4
151307.68 0 7
151528.27 0 2
151748.86-152190.03999999998 0 3
151748.86-152631.21 0 1
151969.45 0 2
152190.04-152631.22 0 5
152190.04 0 7
152337.09 0 7
152410.62 0 2
152484.15 0 7
152631.21-153072.38999999998 0 1
152631.21 0 7
152851.8 0 2
153072.39-153292.98 0 5
153072.39-154395.92 0 1
153292.98-153513.57 0 6
153513.56-154175.32 0 7
153513.56 0 3
153660.62 0 3
153734.15 0 2
153807.68 0 3
153954.74 0 2
153954.74 0 3
154175.33-154395.91999999998 0 6
154395.92-155719.45 0 1
154395.92-154542.98 0 5
154542.98-154690.04 0 6
154690.04-154837.1 0 5
154837.09-155278.27 0 4
154837.09 0 3
154984.15 0 3
155057.68 0 2
155131.21 0 3
155278.27-155498.86 0 5
155278.27 0 3
155498.86-155719.44999999998 0 6
155719.45-156160.63 0 5
155719.45-157042.98 0 1
155940.04 0 2
156160.62-156601.8 0 4
156160.62 0 6
156307.68 0 6
156381.21 0 2
156454.74 0 6
156601.8-157042.97999999998 0 4
156601.8 0 6
156822.39 0 2
157042.98-157484.16 0 5
157042.98-157925.33000000002 0 1
157263.56 0 2
157484.15-157925.33 0 4
157484.15 0 6
157631.21 0 6
157704.74 0 2
157778.27 0 6
157925.33-158366.50999999998 0 3
157925.33-158145.91999999998 0 7
157925.33-158366.50999999998 0 1
157925.33 0 6
158145.92 0 2
158145.92-158366.51 0 6
158366.51 0 3
158366.51 0 5
158576.3 0 6
158576.3 0 4
158786.09 0 7
158786.09 0 5
158995.88 0 6
158995.88 0 4
159205.67 0 5
159205.67 0 3
159415.46 0 4
159415.46 0 2
159625.25 0 3
159625.25 0 1
159625.25 0 7
159625.25 0 6
159730.15 0 2
159835.04 0 6
159835.04 0 5
159835.04 0 3
159939.94 0 4
160044.83 0 5
160044.83 0 7
160149.73 0 6
160254.62 0 7
160254.62 0 4
160254.62 0 3
160359.52 0 6
160464.41 0 3
160464.41 0 2
160464.41 0 5
160569.31 0 4
160674.2 0 3
160674.2 0 1
160779.1 0 2
160883.99 0 4
160883.99 0 1
161093.78 0 5
161093.78 0 2
161303.57 0 4
161303.57 0 7
161513.36 0 3
161513.36 0 6
161723.15 0 2
161723.15 0 5
161932.94 0 1
161932.94 0 4
162142.73 0 1
162142.73 0 3
162142.73 0 6
162142.73 0 7
162247.63 0 2
162352.52 0 6
162352.52 0 5
162352.52 0 3
162457.42 0 4
162562.31 0 5
162562.31 0 7
162667.21 0 6
162772.1 0 7
162772.1 0 4
162772.1 0 3
162877 0 6
162981.89 0 5
162981.89 0 2
162981.89 0 3
163086.79 0 4
163191.69 0 3
163191.69 0 1
163296.58 0 2
163401.48 0 6
163401.48 0 1
163611.27 0 5
163611.27 0 3
163821.06 0 4
163821.06 0 2
164030.85 0 3
164030.85 0 1
164240.64 0 4
164450.43 0 2
164450.43 0 6
164660.22 0 1
164660.22 0 5
164765.11 0 2
164870.01 0 1
164870.01 0 3
164974.9 0 4
165079.8 0 2
165079.8 0 5
165184.69 0 6
165289.59 0 2
165289.59 0 7
165394.48 0 6
165499.38 0 3
165499.38 0 5
165604.27 0 4
165709.17 0 3
165814.06 0 2
165918.96-166338.53999999998 0 1
165918.96-166338.53999999998 0 4
166338.54-167177.7 0 2
166338.54-167177.7 0 3
167177.7-168436.44 0 5
167177.7 0 1
167282.59 0 2
167387.49 0 3
167492.38 0 4
167597.28 0 1
167702.17 0 2
167807.07 0 3
167911.97 0 4
168016.86 0 6
168121.76 0 4
168226.65 0 3
168331.55 0 2
168436.44-168646.23 0 6
168436.44 0 1
168646.23-168856.02000000002 0 7
168646.23 0 2
168856.02-169695.18 0 6
168856.02 0 3
168856.02-169065.81 0 4
169065.81 0 3
169065.81-169275.6 0 5
169275.6 0 2
169275.6-169485.39 0 4
169485.39 0 1
169485.39-169695.18000000002 0 3
169695.18-170324.55 0 7
169695.18-169904.97 0 2
169904.97 0 3
169904.97-170114.76 0 1
170114.76-170324.55000000002 0 4
170324.55-170534.34 0 7
170324.55 0 5
170324.55-170534.34 0 3
170534.34-170744.13 0 6
170534.34 0 4
170534.34-170744.13 0 2
170744.13-170953.92 0 5
170744.13 0 3
170744.13-170953.92 0 1
170953.92-171163.71000000002 0 6
170953.92 0 2
171163.71-171373.5 0 7
171163.71 0 3
171373.5-173471.4 0 6
171373.5-171583.29 0 4
171583.29 0 3
171583.29-171793.08000000002 0 5
171793.08 0 2
171793.08-172002.87 0 4
172002.87 0 1
172002.87-172212.66 0 3
172212.66-172352.52 0 2
172352.52-172492.37999999998 0 4
172492.38-172632.24 0 3
172632.24 0 4
172632.24-173051.81999999998 0 2
172842.03 0 3
173051.83 0 4
173051.83-173471.4 0 1
173261.62 0 3
173471.4-173682.66999999998 0 5
173471.4 0 3
173682.67-173893.94 0 6
173682.67 0 4
173893.94-174527.74 0 7
173893.94 0 5
173893.94-174105.21 0 4
174105.2 0 4
174105.2-174316.47 0 3
174316.47 0 3
174316.47-174527.74 0 2
174527.74 0 2
174527.74-174739.00999999998 0 6
174527.74-174739.00999999998 0 1
174739.01-174950.28 0 5
174739.01 0 1
174950.27-175161.53999999998 0 6
174950.27 0 2
175161.54-175795.34 0 7
175161.54 0 4
175161.54-175372.81 0 5
175372.81 0 3
175372.81-175584.08 0 4
175584.08 0 2
175584.08-175795.34999999998 0 3
175795.34 0 1
175795.34-176006.61 0 6
175795.34-176006.61 0 2
176006.61-176217.87999999998 0 5
176006.61 0 2
176217.88-176429.15 0 6
176217.88 0 3
176429.15-177062.94999999998 0 7
176429.15 0 4
176429.15-176640.41999999998 0 6
176640.41 0 3
176640.41-176851.68 0 5
176851.68 0 2
176851.68-177062.94999999998 0 4
177062.95-177274.22 0 6
177062.95 0 1
177062.95-177274.22 0 3
177274.22-177485.49 0 5
177274.22 0 2
177485.49-177696.75999999998 0 6
177485.49 0 3
177696.75-178119.29 0 7
177696.75-178119.29 0 4
177908.02 0 3
178119.29-178330.56 0 6
178119.29 0 2
178119.29-178330.56 0 3
178330.56-178541.83 0 5
178330.56 0 1
178330.56-178541.83 0 2
178541.82 0 1
178541.82-178964.36000000002 0 6
178541.82-178964.36000000002 0 3
178964.36-179175.62999999998 0 2
179175.63-179386.9 0 1
179386.89-179598.16 0 3
179598.16-179809.43 0 2
179809.43-180020.69999999998 0 4
180020.7-180231.97 0 3
180231.96-180443.22999999998 0 5
180443.23-180654.5 0 4
180654.5 0 2
180760.13 0 3
180865.77 0 4
180971.4 0 5
181077.03 0 1
181077.03-181288.3 0 6
181288.3 0 1
181288.3-181499.56999999998 0 7
181499.57-183823.51 0 1
181499.57-181922.11000000002 0 6
181922.1-182344.64 0 4
182344.64-182555.91 0 6
182555.91-182767.18 0 5
182767.18-183189.72 0 6
183189.71-183612.25 0 4
183612.25-183823.52 0 6
183823.51-186082.07 0 5
186082.07 0 6
186082.07 0 7
186082.07 0 5
186347.56 0 6
186347.56 0 4
186347.56 0 5
186613.04 0 6
186613.04 0 5
186613.04 0 7
186878.53 0 6
186878.53 0 4
186878.53 0 5
187144.01 0 6
187144.01 0 5
187144.01 0 7
187385.95 0 3
187385.95 0 4
187385.95 0 2
187627.88 0 5
187627.88 0 4
187627.88 0 6
187869.82 0 3
187869.82 0 5
187869.82 0 4
188111.75 0 2
188111.75 0 3
188111.75 0 1
188353.69-188595.63 0 5
188595.62-189321.43 0 7
189321.43-189563.37 0 6
189563.37 0 5
189732.86 0 6
189902.35 0 5
190071.85-190580.32 0 4
190580.32-190834.56 0 5
190834.56-191088.8 0 6
191088.79-191597.26 0 5
191597.27-192105.74 0 2
192105.74-192614.21 0 4
192614.22-193122.7 0 3
193122.69-193758.28 0 5
193758.29-198207.44 0 1
