###FILE ALREADY PARSED###
210937-211568 0 6
211568 0 5
211568-211884 0 2
211726 0 4
211884 0 3
211884-212200 0 1
212042 0 4
212200-212516 0 2
212200-212516 0 6
212516 0 3
212516-212832 0 7
212674 0 4
212832-213463 0 3
212832-213463 0 5
213463-214095 0 2
213463-214095 0 4
214095 0 3
214095-214411 0 1
214253 0 4
214411 0 5
214411-214726 0 2
214568 0 6
214726 0 7
214726-215042 0 3
214884 0 5
215042 0 6
215042-215358 0 2
215200 0 7
215358-215674 0 1
215358-215990 0 6
215674-215990 0 2
215990-216621 0 3
215990-216621 0 6
216621 0 5
216621-216937 0 2
216779 0 4
216937 0 3
216937-217253 0 1
217095 0 4
217253-217568 0 2
217253-217568 0 6
217568 0 3
217568 0 5
217726 0 4
217726 0 6
217884-218516 0 3
217884-218516 0 5
218516-219147 0 2
218516-219147 0 4
219147 0 7
219147-219779 0 1
219305 0 6
219463 0 5
219621 0 4
219779 0 5
219779-220095 0 3
219937 0 4
220095 0 3
220095-220411 0 2
220253 0 6
220411-221042 0 1
220411-221042 0 5
221042 0 1
221042-221200 0 6
221358 0 1
221358-221516 0 4
221674 0 1
221674-221832 0 6
221832-221990 0 4
221990 0 1
221990 0 2
222305 0 1
222305 0 6
222384 0 4
222463 0 5
222542 0 6
222621 0 1
222621 0 2
222621 0 7
222779 0 6
222937 0 1
222937-223095 0 5
223095 0 1
223253 0 1
223253 0 2
223568 0 1
223568-223726 0 5
223884 0 1
223884 0 2
223884-224042 0 3
224200 0 1
224200-224358 0 5
224358-224516 0 3
224516 0 1
224516 0 2
224832 0 1
224832 0 5
224911 0 4
224990 0 3
225068 0 4
225147 0 1
225147 0 2
225147 0 5
225305 0 1
225305 0 7
225463 0 1
225463-225621 0 4
225779 0 1
225779-225937 0 6
226095 0 1
226095-226253 0 6
226411 0 1
226411 0 2
226411-226568 0 4
226726 0 1
226726-226884 0 6
226884-227042 0 4
227042 0 1
227042 0 2
227358 0 1
227358 0 6
227437 0 4
227516 0 5
227595 0 6
227674 0 1
227674 0 2
227674 0 7
227832 0 6
227990 0 1
227990-228147 0 5
228147 0 1
228305 0 1
228305 0 2
228621 0 1
228621-228779 0 5
228937 0 1
228937 0 2
228937-229095 0 3
229253 0 1
229253-229411 0 5
229411-229568 0 3
229568 0 1
229568 0 2
229884 0 1
229884 0 5
229963 0 4
230042 0 1
230042 0 3
230121 0 4
230200 0 1
230200 0 5
230358 0 1
230358 0 7
230516 0 1
230516-230674 0 4
230674 0 1
230832 0 1
230990 0 1
231147 0 1
231621 0 3
231700 0 1
231779-231937 0 2
231937-232095 0 3
232095 0 4
232174 0 5
232253 0 6
232332 0 7
232411-232726 0 1
232411-232884 0 6
232726-232884 0 2
232884 0 3
232884 0 7
232963 0 2
232963 0 6
233042-233358 0 1
233042-233674 0 5
233358-233674 0 2
233674-234147 0 1
234147 0 3
234226 0 1
234305-234463 0 2
234463-234621 0 3
234621 0 4
234621-234937 0 1
234700 0 5
234779 0 6
234858 0 7
234937-235174 0 2
234937-235411 0 6
235253 0 2
235411 0 2
235411 0 5
235490 0 6
235568 0 3
235568-236200 0 7
235726 0 4
235884 0 5
236042 0 6
236674 0 3
236753 0 1
236832-236990 0 2
236990-237147 0 3
237147 0 4
237226 0 5
237305 0 6
237384 0 7
237463-237779 0 1
237463-237937 0 6
237779-237937 0 2
237937 0 3
237937 0 7
238016 0 2
238016 0 6
238095-238411 0 1
238095-238726 0 5
238411-238726 0 2
238726-239200 0 1
239200 0 3
239279 0 1
239358-239516 0 2
239516-239674 0 3
239674 0 4
239674-239990 0 1
239753 0 5
239832 0 6
239911 0 7
239990-240226 0 2
239990-240463 0 6
240305 0 2
240463 0 2
240463 0 5
240542 0 6
240621 0 3
240621-241253 0 7
240779 0 4
240937 0 5
241095 0 6
241253 0 1
241253 0 2
241332 0 2
241332 0 3
241411 0 3
241411 0 4
241490 0 4
241490 0 5
241568-241726 0 5
241568-241726 0 6
241884-242200 0 6
242200-242516 0 5
242516 0 2
242516 0 3
242595 0 3
242595 0 4
242674 0 4
242674 0 5
242753 0 5
242753 0 6
242832-242990 0 6
242832-242990 0 7
243147-243463 0 7
243463-243779 0 6
243779 0 1
243937 0 1
244016 0 2
244095 0 3
244253 0 3
244332 0 2
244411 0 3
244490 0 4
244568 0 5
244805 0 5
244884 0 4
244963 0 5
245042 0 1
245042 0 7
245121 0 2
245121 0 6
245200 0 1
245200 0 5
245279 0 2
245279 0 4
245358 0 1
245358 0 3
245437 0 2
245437 0 4
245516 0 1
245516 0 5
245595 0 2
245595 0 6
245674 0 7
245674-246305 0 1
246305 0 1
246305-246937 0 6
246463 0 2
246463 0 3
246621 0 1
246779 0 2
246779 0 3
246937 0 1
246937-247253 0 3
247095 0 2
247174 0 2
247253 0 1
247253-247568 0 4
247411 0 2
247411 0 3
247568 0 1
247568-247884 0 5
247726 0 2
247726 0 3
247884 0 1
247884-248200 0 6
248042 0 2
248042 0 3
248200 0 1
248200-248832 0 7
248358 0 2
248437 0 2
248516 0 1
248674 0 2
248674 0 3
248832 0 1
248832-249463 0 7
248990 0 2
248990 0 3
249147 0 1
249305 0 2
249305 0 3
249463 0 1
249463-249779 0 4
249621 0 2
249700 0 2
249779 0 1
249779-250095 0 6
249937 0 2
249937 0 3
250095 0 1
250095-250411 0 5
250253 0 2
250332 0 2
250411 0 1
250411-250726 0 6
250568 0 2
250647 0 2
250726 0 1
250726 0 7
250884 0 2
250884 0 6
250963 0 2
251042 0 1
251042 0 5
251121 0 2
251200 0 2
251200 0 6
251279 0 2
251358 0 1
251358 0 7
251516 0 4
251674 0 2
251674 0 3
251832 0 4
251990 0 1
252147 0 4
252226 0 4
252305 0 2
252305 0 3
252463 0 4
252621 0 1
252779 0 4
252937 0 2
252937 0 3
253095 0 4
253253 0 1
253411 0 4
253490 0 4
253568 0 2
253568 0 3
253726 0 4
253884-254200 0 3
253884-254200 0 7
254358 0 3
254358 0 6
254516 0 2
254516 0 5
254674 0 2
254674 0 4
254832 0 1
254832 0 3
254990 0 1
254990 0 2
255147 0 2
255147 0 3
255305 0 7
255384 0 6
255463 0 7
255542 0 6
255621 0 7
255700 0 6
255779 0 7
256411 0 1
256411-256726 0 5
256490 0 2
256568 0 3
256647 0 2
256726 0 1
256726-257042 0 4
256805 0 2
256884 0 3
256963 0 2
257042 0 1
257042-257358 0 6
257121 0 2
257200 0 3
257279 0 2
257358 0 1
257358-257674 0 5
257437 0 2
257516 0 3
257595 0 2
257674 0 1
257674 0 7
257753 0 2
257832 0 3
257832-258937 0 6
257911 0 2
257990 0 1
258068 0 2
258147 0 3
258226 0 2
258305 0 1
258384 0 2
258463 0 3
258542 0 2
258621 0 1
258700 0 2
258779 0 3
258858 0 2
258937 0 1
258937-259411 0 7
259016 0 3
259095 0 4
259174 0 3
259253 0 1
259332 0 3
259411 0 4
259411 0 6
259490 0 3
259568 0 1
259568 0 5
259647 0 3
259726 0 4
259726 0 7
259805 0 3
259884 0 1
259884 0 6
259963 0 3
260042 0 4
260042 0 5
260121 0 3
260200 0 1
260200-261463 0 6
260279 0 2
260358 0 4
260437 0 2
260516 0 1
260595 0 2
260674 0 4
260753 0 2
260832 0 1
260911 0 2
260990 0 4
261068 0 2
261147 0 1
261226 0 2
261305 0 4
261384 0 2
261463 0 1
261463-261779 0 5
261542 0 2
261621 0 3
261700 0 2
261779 0 1
261779-262095 0 4
261858 0 2
261937 0 3
262016 0 2
262095 0 1
262095-262411 0 6
262174 0 2
262253 0 3
262332 0 2
262411 0 1
262411-262726 0 5
262490 0 2
262568 0 3
262647 0 2
262726 0 1
262726 0 7
262805 0 2
262884 0 3
262884-263990 0 6
262963 0 2
263042 0 1
263121 0 2
263200 0 3
263279 0 2
263358 0 1
263437 0 2
263516 0 3
263595 0 2
263674 0 1
263753 0 2
263832 0 3
263911 0 2
263990 0 1
263990-264463 0 7
264068 0 2
264147 0 4
264226 0 2
264305 0 1
264384 0 2
264463 0 4
264463 0 5
264542 0 2
264621 0 1
264621 0 4
264700 0 2
264779 0 4
264779 0 5
264858 0 2
264937 0 1
264937 0 6
265016 0 2
265095 0 4
265095 0 7
265174 0 2
265253-265411 0 1
265253-265490 0 6
265490 0 5
265568 0 6
265568-265726 0 1
265647 0 5
265726 0 6
265805 0 5
265884 0 6
265884-266042 0 1
266042 0 3
266200 0 1
266200 0 4
266279 0 2
266358 0 1
266358 0 5
266437 0 2
266516 0 1
266516-267305 0 6
266595 0 2
266674 0 3
266753 0 2
266832 0 1
266911 0 2
266990 0 3
267068 0 2
267147 0 1
267226 0 2
267305 0 3
267384 0 2
267463 0 1
267463 0 4
267542 0 2
267621 0 3
267621 0 5
267700 0 2
267779 0 1
267779-268726 0 6
267858 0 2
267937 0 4
268016 0 2
268095 0 1
268174 0 2
268253 0 4
268332 0 2
268411 0 1
268490 0 2
268568 0 4
268647 0 2
268726 0 1
268726 0 5
268805 0 2
268884 0 4
268884 0 6
268963 0 2
269042 0 1
269042-269358 0 7
269121 0 3
269200 0 4
269279 0 3
269358 0 1
269358-269674 0 6
269437 0 3
269516 0 4
269595 0 3
269674 0 1
269674-269990 0 5
269753 0 3
269832 0 4
269911 0 3
269990 0 1
269990-270305 0 7
270068 0 3
270147 0 4
270226 0 3
270305 0 1
270305-270542 0 6
270384 0 2
270463 0 3
270542 0 2
270542 0 7
270621 0 1
270621 0 6
270700 0 2
270779 0 3
270779 0 5
270858 0 2
270937 0 1
270937 0 4
271016 0 2
271095 0 3
271174 0 2
271253 0 1
271253 0 4
271332 0 2
271411 0 3
271411 0 5
271490 0 2
271568 0 1
271568-272358 0 6
271647 0 2
271726 0 3
271805 0 2
271884 0 1
271963 0 2
272042 0 3
272121 0 2
272200 0 1
272279 0 2
272358 0 3
272437 0 2
272516 0 1
272516 0 4
272595 0 2
272674 0 3
272674 0 5
272753 0 2
272832 0 1
272832-273621 0 6
272911 0 2
272990 0 4
273068 0 2
273147 0 1
273226 0 2
273305 0 4
273384 0 2
273463 0 1
273542 0 2
273621 0 4
273700 0 2
273779 0 1
273779 0 5
273858 0 2
273937 0 4
273937 0 6
274016 0 2
274095 0 1
274095-274411 0 7
274174 0 3
274253 0 4
274332 0 3
274411 0 1
274411-274726 0 5
274490 0 3
274568 0 4
274647 0 3
274726 0 1
274726-275042 0 6
274805 0 3
274884 0 4
274963 0 3
275042 0 1
275042-275358 0 5
275121 0 3
275200 0 4
275279 0 3
275358 0 1
275358-276621 0 7
275437 0 2
275516 0 4
275595 0 2
275674 0 1
275753 0 2
275832 0 4
275911 0 2
276463 0 1
276463 0 3
276621-276937 0 1
276621-276937 0 4
276937-277253 0 2
276937-277253 0 5
277253 0 3
277253-277568 0 6
277411 0 1
277568 0 2
277568-277884 0 7
277726 0 3
277884 0 3
277884-278358 0 6
278042 0 2
278200 0 1
278358 0 5
278358-278674 0 3
278437 0 6
278516-279305 0 5
278674 0 2
278832 0 1
278990-279305 0 2
279305 0 3
279305-279621 0 1
279463 0 4
279621 0 1
279621 0 5
279700 0 2
279779 0 7
279779-280095 0 3
279937 0 6
280095 0 5
280095-280411 0 1
280253 0 4
280332 0 5
280411 0 1
280411-280884 0 6
280568 0 2
280726-281042 0 3
280884 0 5
281042 0 3
281042-281832 0 4
281200 0 1
281358 0 2
281516 0 3
281674-282621 0 2
281832 0 6
281990 0 5
282147 0 6
282305-283095 0 5
282621 0 1
282779 0 2
282937-283726 0 3
283095 0 6
283253 0 5
283411 0 6
283568-284358 0 4
283726 0 2
283884 0 1
284042 0 2
284200-284674 0 3
284358-284674 0 5
284674 0 3
284674 0 7
284832 0 2
284832 0 6
284990 0 1
284990 0 5
285068 0 2
285147 0 3
285147 0 4
285305 0 1
285305 0 5
285384 0 2
285463-286411 0 3
285463-286568 0 6
286411 0 3
286568 0 1
286647 0 5
286726-287358 0 2
286726-287990 0 4
287358-287674 0 1
287674-287832 0 3
287832-287990 0 2
287990-288147 0 1
287990-288621 0 6
288147-288621 0 3
288621 0 2
288621 0 7
288779 0 1
288779 0 6
288858 0 2
288937 0 1
288937 0 5
289095 0 2
289095 0 4
289174 0 5
289253-289884 0 3
289253-289884 0 6
289884 0 1
289884 0 7
290042 0 6
290042-290358 0 2
290200 0 6
290358 0 1
290358 0 5
290516 0 6
290516-290832 0 3
290674 0 5
290832 0 1
290832 0 4
290990 0 2
290990 0 5
291068 0 3
291147 0 2
291147-291463 0 6
291305-291621 0 3
291463 0 7
291621 0 1
291621 0 6
291779 0 5
291779-292095 0 2
291937-292253 0 7
292095 0 1
292174 0 2
292253 0 3
292253 0 6
292332 0 1
292411-292726 0 5
292411-293042 0 2
292884 0 3
292924 0 4
292963 0 5
293003 0 6
293042 0 7
293042-293516 0 2
293200 0 6
293358 0 5
293516 0 7
293516-293832 0 3
293674-293990 0 6
293832 0 2
293911 0 3
293990-294305 0 2
293990-294305 0 5
294305 0 4
294305-294779 0 1
294463-294779 0 7
294779 0 3
294779 0 6
294937 0 2
294937-295253 0 5
295095 0 1
295174 0 3
295253 0 2
295253-295568 0 4
295411 0 1
295568 0 1
295568-295726 0 4
295726-295884 0 3
295884 0 4
295884-296042 0 2
296042-296200 0 1
296200 0 3
296200-296358 0 5
296358-296516 0 4
296516 0 5
296516-296674 0 3
296674-296832 0 2
296832 0 4
296832-296990 0 6
296990-297147 0 5
297147 0 6
297147-297305 0 4
297305-297463 0 3
297463 0 5
297463-297674 0 1
297674-297884 0 4
297779 0 6
297884-298095 0 2
298095-298937 0 3
298095-300621 0 7
299042-299358 0 2
299358-300621 0 1
300621-300937 0 3
300621-300937 0 7
300937-301253 0 1
300937-301253 0 5
301253 0 4
301253-301568 0 6
301332 0 3
301411 0 2
301568-301884 0 1
301568-301884 0 4
301884 0 3
301884 0 7
302042 0 3
302042 0 6
302200 0 1
302200 0 5
302358 0 1
302358 0 6
302516 0 2
302516-303147 0 4
302674 0 1
302832 0 2
302990 0 3
303147 0 2
303147-303463 0 5
303305 0 2
303463 0 3
303463-303779 0 7
303621 0 3
303779 0 1
303779 0 5
303937 0 2
303937 0 7
304095 0 3
304095 0 6
304253 0 2
304253 0 5
304411 0 1
304411 0 4
304568 0 3
304568 0 5
304726 0 2
304726 0 7
304884 0 1
304884 0 6
305042-305358 0 2
305042-305674 0 5
305358 0 1
305516 0 2
305674-305990 0 3
305674-305990 0 7
305990-306305 0 1
305990-306305 0 5
306305 0 4
306305-306621 0 6
306384 0 3
306463 0 2
306621-306937 0 1
306621-306937 0 4
306937 0 4
306937 0 7
307095 0 4
307095 0 6
307253 0 3
307253 0 5
307411 0 3
307411 0 6
307568 0 2
307568-308200 0 4
307726 0 2
307884 0 1
308042 0 2
308200 0 3
308200-308516 0 5
308358 0 1
308516 0 2
308516-308832 0 6
308674 0 3
308832 0 1
308832 0 4
308990 0 2
308990 0 7
309147 0 3
309147 0 6
309305 0 4
309305 0 5
309463 0 1
309463 0 3
309621 0 4
309779 0 3
309779 0 5
309937 0 2
309937 0 6
310095 0 1
310095-310726 0 7
310253 0 2
310411 0 3
310568 0 4
310726 0 1
310726-311200 0 6
310805 0 2
310884 0 3
310963 0 4
311042 0 1
311121 0 2
311200 0 4
311200-311674 0 7
311279 0 5
311358 0 1
311437 0 2
311516 0 3
311595 0 5
311674 0 1
311674-311990 0 6
311753 0 2
311832 0 3
311911 0 4
311990 0 1
311990-312463 0 5
312068 0 2
312147 0 3
312226 0 4
312305 0 1
312384 0 3
312463 0 4
312463-312937 0 7
312542 0 5
312621 0 1
312700 0 2
312779 0 3
312858 0 4
312937 0 1
312937-313253 0 5
313016 0 2
313095 0 3
313174 0 2
313253 0 1
313253-313726 0 4
313332 0 2
313411 0 3
313490 0 2
313568 0 1
313647 0 2
313726 0 3
313726-314200 0 6
313805 0 4
313884 0 1
313963 0 2
314042 0 3
314121 0 4
314200 0 1
314200-314516 0 5
314279 0 2
314358 0 3
314437 0 4
314516 0 1
314516-314832 0 6
314595 0 2
314674 0 3
314753 0 4
314832 0 2
314832 0 7
314911 0 3
314990 0 4
315068 0 3
315147 0 1
315147 0 5
315226 0 2
315305 0 3
315305 0 6
315384 0 4
315463 0 2
315463-315779 0 7
315542 0 3
315621 0 4
315700 0 5
315779 0 1
315779-316253 0 6
315858 0 2
315937 0 3
316016 0 4
316095 0 1
316174 0 2
316253 0 4
316253-316726 0 7
316332 0 5
316411 0 1
316490 0 2
316568 0 3
316647 0 5
316726 0 1
316726-317042 0 6
316805 0 2
316884 0 3
316963 0 4
317042 0 1
317042-317516 0 5
317121 0 2
317200 0 3
317279 0 4
317358 0 1
317437 0 3
317516 0 4
317516-317990 0 7
317595 0 5
317674 0 1
317753 0 2
317832 0 3
317911 0 4
317990 0 1
317990-318305 0 5
318068 0 2
318147 0 3
318226 0 2
318305 0 1
318305-318779 0 4
318384 0 2
318463 0 3
318542 0 2
318621 0 1
318700 0 2
318779 0 3
318779-319253 0 6
318858 0 4
318937 0 1
319016 0 2
319095 0 3
319174 0 2
319253 0 1
319253-319568 0 4
319332 0 2
319411 0 3
319490 0 2
319568 0 1
319568-319884 0 5
319647 0 2
319726 0 3
319805 0 4
319884 0 2
319884 0 6
319963 0 3
320042 0 4
320042 0 7
320121 0 5
320200 0 1
320200 0 6
320279 0 2
320358 0 3
320358 0 5
320437 0 2
320516 0 1
320516-320832 0 4
320595 0 2
320674 0 6
320753 0 7
320832 0 4
320990-321147 0 2
321147 0 6
321147 0 7
321305 0 6
321305 0 7
321305-321463 0 2
321463 0 4
321621 0 4
321621-321779 0 2
321779 0 6
321779 0 7
321937-322095 0 2
322095 0 4
322253-322411 0 2
322411 0 6
322411 0 7
322568 0 6
322568 0 7
322568-322726 0 2
322726 0 4
322884 0 4
322884-323042 0 1
323042 0 6
323042 0 7
323200-323358 0 2
323358 0 4
323516-323674 0 2
323674 0 6
323674 0 7
323832 0 6
323832 0 7
323832-323990 0 2
323990 0 4
324147 0 4
324147-324305 0 2
324305 0 6
324305 0 7
324463-324621 0 2
324621 0 4
324779-324937 0 2
324937 0 6
324937 0 7
325095 0 6
325095 0 7
325095-325253 0 2
325253 0 4
325411 0 4
325411-325568 0 3
325568 0 6
325568 0 7
325726-325884 0 2
325884 0 4
326042 0 3
326200-326516 0 4
326516-326832 0 5
326832-327147 0 6
327147 0 5
327253 0 6
327358 0 5
327463 0 4
327621 0 3
327779-328095 0 4
328095-328411 0 1
328411 0 2
328568 0 3
328726-329042 0 4
329042-329358 0 6
329358 0 5
329516 0 3
329674-329990 0 7
329990 0 6
330147 0 5
330305-330937 0 4
330937-331253 0 2
330937-331568 0 3
331253 0 1
331332 0 2
331411 0 1
331568 0 2
331568-331884 0 7
331726 0 3
331884 0 4
331884-332200 0 6
332042 0 3
332200 0 2
332200-332674 0 5
332358 0 1
332516 0 2
332674 0 1
332674 0 4
332753 0 5
332832 0 3
332832-333463 0 6
332990 0 1
333147 0 2
333305 0 4
333463-333779 0 2
333463-334095 0 3
333779 0 1
333937 0 2
334095 0 3
334095-334411 0 7
334253 0 2
334411 0 4
334411-334726 0 6
334568 0 3
334726 0 2
334726-335200 0 5
334884 0 1
335042 0 2
335200 0 3
335200 0 6
335279 0 5
335358 0 1
335358-335990 0 4
335516 0 2
335674 0 3
335832 0 2
335990-336305 0 2
335990-336621 0 3
336305 0 1
336384 0 2
336463 0 1
336621 0 2
336621-336937 0 7
336779 0 3
336937 0 4
336937-337253 0 6
337095 0 3
337253 0 2
337253-337726 0 5
337411 0 1
337568 0 2
337726 0 1
337726 0 4
337805 0 5
337884 0 3
337884-338516 0 6
338042 0 1
338200 0 2
338358 0 4
338516-338832 0 2
338516-339147 0 3
338832 0 1
338990 0 2
339147 0 3
339147-339463 0 7
339305 0 2
339463 0 4
339463-339779 0 6
339621 0 3
339779 0 2
339779-340253 0 5
339937 0 1
340095 0 2
340253 0 3
340253 0 6
340332 0 5
340411 0 1
340411-341042 0 4
340568 0 2
340726 0 3
340884 0 2
341042 0 1
341042-341358 0 2
341358 0 1
341358-341674 0 3
341516 0 2
341674 0 1
341674-341990 0 4
341832 0 3
341990 0 2
341990-342305 0 5
342147 0 3
342305 0 4
342305-342937 0 6
342463 0 3
342621 0 2
342779 0 1
342937 0 2
342937-343568 0 7
343016 0 3
343095 0 4
343253 0 1
343411 0 2
343568 0 3
343568-343884 0 6
343726 0 4
343884 0 2
343884-344200 0 5
344042 0 3
344200 0 1
344200-344516 0 4
344358 0 2
344516 0 1
344516-344832 0 3
344674 0 2
344832 0 3
344832-345463 0 4
344990 0 2
345147 0 1
345305 0 2
345463 0 1
345463-346095 0 3
345621 0 2
345700 0 2
345779 0 1
345937 0 2
346095-346411 0 2
346095-346726 0 3
346411 0 1
346490 0 2
346568 0 1
346726 0 2
346726-347042 0 7
346884 0 3
347042 0 4
347042-347358 0 6
347200 0 3
347358 0 2
347358-347832 0 5
347516 0 1
347674 0 2
347832 0 1
347832 0 4
347911 0 5
347990 0 3
347990-348621 0 6
348147 0 1
348305 0 2
348463 0 4
348621-348937 0 2
348621-349253 0 3
348937 0 1
349095 0 2
349253 0 3
349253-349568 0 7
349411 0 2
349568 0 4
349568-349884 0 6
349726 0 3
349884 0 2
349884-350358 0 5
350042 0 1
350200 0 2
350358 0 3
350358 0 6
350437 0 5
350516 0 1
350516-351147 0 4
350674 0 2
350832 0 3
350990 0 2
351147 0 3
351147-351937 0 4
351305 0 1
351463 0 3
351621 0 1
351779 0 2
351937 0 1
351937 0 3
352095 0 2
352095 0 4
352253 0 3
352253 0 7
352411 0 1
352411-352568 0 6
352568-352726 0 3
352647 0 5
352726-353437 0 5
352884-353042 0 2
353200 0 1
353358-353674 0 3
353674-353990 0 1
353674-354463 0 4
353990 0 2
354147 0 3
354305 0 2
354463 0 1
354463 0 3
354621 0 2
354621 0 4
354779 0 3
354779 0 5
354937 0 1
354937-355095 0 4
355095-355411 0 2
355174 0 5
355253-356200 0 6
355411-355726 0 1
355726-356042 0 3
356042 0 2
356200-356990 0 4
356200-356990 0 7
356990 0 2
356990 0 4
357147 0 3
357147 0 5
357305 0 2
357305 0 7
357463 0 1
357463-357621 0 6
357621-357937 0 2
357700 0 5
357779-358411 0 4
357937-358253 0 1
358253 0 3
358411-358726 0 2
358411-358726 0 7
358726 0 1
358726-361253 0 6
358884 0 2
359042 0 1
359200 0 2
359358 0 3
359516 0 1
359674 0 2
359832 0 3
359990 0 2
360147 0 3
360305 0 4
360463 0 2
360621 0 3
360779 0 4
360937 0 2
361095 0 3
361253-361726 0 4
361253-361726 0 7
361726-362200 0 2
361726-362200 0 6
362200-362516 0 3
362200-362516 0 5
362516-362990 0 1
362516-362990 0 4
362990-363463 0 2
362990-363463 0 5
363463-363779 0 3
363463-363779 0 6
363779 0 7
363779-364253 0 2
363937 0 5
364016 0 6
364095-365042 0 7
364253-364726 0 4
364726-365042 0 3
365042 0 6
365042-365516 0 1
365200 0 4
365279 0 5
365358-366305 0 6
365516-365990 0 3
365990-366305 0 2
366305-366779 0 3
366305-367147 0 7
366779-367147 0 2
367147 0 4
367147-367568 0 1
367358 0 5
367568-368042 0 3
367568-368358 0 6
368042-368358 0 2
368358 0 4
368358 0 7
368516-368832 0 3
368516-368832 0 6
368832-369305 0 2
368832-369779 0 5
369305-369621 0 1
369621-369937 0 1
369779-370095 0 7
369937 0 3
370095 0 2
370095-370332 0 6
370332 0 1
370332 0 5
370411-371042 0 2
370411-372621 0 4
371042-371358 0 1
371358-371595 0 2
371595 0 3
371674-372621 0 6
372621 0 4
372621 0 7
372832 0 3
372832 0 6
373042 0 2
373042 0 5
373253-373884 0 1
373253-373884 0 4
374042 0 2
374137 0 3
374200 0 5
374358 0 4
374437 0 6
374516-374832 0 7
374832-375147 0 5
375147-375463 0 1
375305-375621 0 7
375463-376095 0 3
375621-375937 0 6
375937-376253 0 5
376095-376411 0 2
376253 0 4
376411 0 3
376411-376726 0 1
376621 0 4
376726-377358 0 2
376832 0 5
377042-377674 0 6
377358-378621 0 1
377674 0 4
377884 0 3
378095 0 2
378305 0 5
378516 0 4
378621-379884 0 2
378726 0 3
378937 0 6
379147 0 5
379358 0 4
379568 0 7
379779 0 6
379884-380200 0 3
379990 0 5
380200 0 1
380200-381042 0 6
380358 0 1
380437 0 2
380516-381463 0 3
381042 0 5
381253 0 6
381463 0 3
381463-382726 0 7
381621 0 3
381700 0 4
381779-382726 0 5
382726-383200 0 1
383042-383200 0 3
383200 0 1
383200 0 2
383279 0 3
383358 0 2
383358-383674 0 4
383516 0 2
383674 0 4
383832 0 2
383832 0 5
383911 0 6
383990 0 1
383990 0 5
384305-384463 0 3
384305-384621 0 6
384463 0 1
384621 0 2
384621-385095 0 7
384779 0 2
384937 0 4
385095 0 2
385095 0 6
385174 0 5
385253 0 1
385253-385568 0 4
385568-385726 0 3
385726 0 1
385884 0 2
385884-386042 0 4
386042 0 2
386121 0 3
386200 0 4
386358 0 2
386358 0 5
386437 0 6
386516 0 1
386516 0 5
386832-386990 0 3
386832-387463 0 4
386990 0 1
387147 0 2
387305 0 2
387463 0 4
387463-387779 0 3
387621 0 2
387779-388253 0 1
388095-388253 0 3
388253 0 1
388253 0 2
388332 0 3
388411 0 2
388411-388726 0 4
388568 0 2
388726 0 4
388884 0 2
388884 0 5
388963 0 6
389042 0 1
389042 0 5
389358-389516 0 3
389358-389674 0 6
389516 0 1
389674 0 2
389674-390147 0 7
389832 0 2
389990 0 4
390147 0 2
390147 0 6
390226 0 5
390305 0 1
390305-390621 0 4
390621-390779 0 3
390779 0 1
390937 0 2
390937-391095 0 4
391095 0 2
391174 0 3
391253 0 4
391411 0 2
391411 0 5
391490 0 6
391568 0 1
391568 0 5
391884-392042 0 3
391884-392516 0 4
392042 0 1
392200 0 2
392358 0 2
392516 0 4
392516-392832 0 3
392674 0 2
392832-393305 0 3
392832-393305 0 5
393305 0 2
393305 0 4
393463-394095 0 1
393463-394095 0 3
394095-394568 0 4
394095-394568 0 6
394568 0 2
394568 0 5
394726-395358 0 1
394726-395358 0 4
395358-395832 0 5
395358-395832 0 7
395832 0 4
395832 0 6
395990 0 3
395990 0 5
396147 0 2
396147 0 4
396305 0 1
396305 0 3
396463 0 1
396463 0 2
396621-396937 0 1
396621-396937 0 3
396937-397253 0 4
397253 0 2
397253-397568 0 7
397411-397884 0 1
397568-397884 0 6
397884-398358 0 1
398200-398358 0 3
398358 0 1
398358 0 2
398437 0 3
398516 0 2
398516-398835 0 4
398675 0 2
398835 0 4
398995 0 2
398995 0 5
399074 0 6
399154 0 1
399154 0 5
399477-399638 0 3
399477-399799 0 6
399638 0 1
399799 0 2
399799-400288 0 7
399962 0 2
400125 0 4
400288 0 2
400288 0 6
400370 0 5
400451 0 1
400451-400781 0 4
400781-400946 0 3
400946 0 1
401111 0 2
401111-401277 0 4
401277 0 2
401361 0 3
401444 0 4
401611 0 2
401611 0 5
401694 0 6
401777 0 1
401777 0 5
402115-402283 0 3
402115-402793 0 4
402283 0 1
402452 0 2
402622 0 2
402793 0 4
402793-403133 0 3
402963 0 2
403133-403651 0 1
403478-403651 0 3
403651 0 1
403651 0 2
403737 0 3
403823 0 2
403823-404172 0 4
403998 0 2
404172 0 4
404346 0 2
404346 0 5
404434 0 6
404521 0 1
404521 0 5
404874-405050 0 3
404874-405227 0 6
405050 0 1
405227 0 2
405227-405762 0 7
405405 0 2
405584 0 4
405762 0 2
405762 0 6
405852 0 5
405941 0 1
405941-406302 0 4
406302-406483 0 3
406483 0 1
406664 0 2
406664-406845 0 4
406845 0 2
406935 0 3
407025 0 4
407206 0 2
407206 0 5
407296 0 6
407387 0 1
407387 0 5
407748-407929 0 3
407748-408110 0 4
407929 0 1
408110 0 2
408290 0 2
408471 0 4
408652 0 2
412071 0 1
412071 0 7
412178 0 7
412285 0 2
